parameter	NG_price(interval)	/
17344	0.0416667	
17345	0.0416667	
17346	0.0416667	
17347	0.0416667	
17348	0.0416667	
17349	0.0416667	
17350	0.0416667	
17351	0.0416667	
17352	0.0416667	
17353	0.0416667	
17354	0.0416667	
17355	0.0416667	
17356	0.0416667	
17357	0.0416667	
17358	0.0416667	
17359	0.0416667	
17360	0.0416667	
17361	0.0416667	
17362	0.0416667	
17363	0.0416667	
17364	0.0416667	
17365	0.0416667	
17366	0.0416667	
17367	0.0416667	
17368	0.0416667	
17369	0.0416667	
17370	0.0416667	
17371	0.0416667	
17372	0.0416667	
17373	0.0416667	
17374	0.0416667	
17375	0.0416667	
17376	0.0416667	
17377	0.0416667	
17378	0.0416667	
17379	0.0416667	
17380	0.0416667	
17381	0.0416667	
17382	0.0416667	
17383	0.0416667	
17384	0.0416667	
17385	0.0416667	
17386	0.0416667	
17387	0.0416667	
17388	0.0416667	
17389	0.0416667	
17390	0.0416667	
17391	0.0416667	
17392	0.0416667	
17393	0.0416667	
17394	0.0416667	
17395	0.0416667	
17396	0.0416667	
17397	0.0416667	
17398	0.0416667	
17399	0.0416667	
17400	0.0416667	
17401	0.0416667	
17402	0.0416667	
17403	0.0416667	
17404	0.0416667	
17405	0.0416667	
17406	0.0416667	
17407	0.0416667	
17408	0.0416667	
17409	0.0416667	
17410	0.0416667	
17411	0.0416667	
17412	0.0416667	
17413	0.0416667	
17414	0.0416667	
17415	0.0416667	
17416	0.0416667	
17417	0.0416667	
17418	0.0416667	
17419	0.0416667	
17420	0.0416667	
17421	0.0416667	
17422	0.0416667	
17423	0.0416667	
17424	0.0416667	
17425	0.0416667	
17426	0.0416667	
17427	0.0416667	
17428	0.0416667	
17429	0.0416667	
17430	0.0416667	
17431	0.0416667	
17432	0.0416667	
17433	0.0416667	
17434	0.0416667	
17435	0.0416667	
17436	0.0416667	
17437	0.0416667	
17438	0.0416667	
17439	0.0416667	
17440	0.0416667	
17441	0.0416667	
17442	0.0416667	
17443	0.0416667	
17444	0.0416667	
17445	0.0416667	
17446	0.0416667	
17447	0.0416667	
17448	0.0416667	
17449	0.0416667	
17450	0.0416667	
17451	0.0416667	
17452	0.0416667	
17453	0.0416667	
17454	0.0416667	
17455	0.0416667	
17456	0.0416667	
17457	0.0416667	
17458	0.0416667	
17459	0.0416667	
17460	0.0416667	
17461	0.0416667	
17462	0.0416667	
17463	0.0416667	
17464	0.0416667	
17465	0.0416667	
17466	0.0416667	
17467	0.0416667	
17468	0.0416667	
17469	0.0416667	
17470	0.0416667	
17471	0.0416667	
17472	0.0416667	
17473	0.0416667	
17474	0.0416667	
17475	0.0416667	
17476	0.0416667	
17477	0.0416667	
17478	0.0416667	
17479	0.0416667	
17480	0.0416667	
17481	0.0416667	
17482	0.0416667	
17483	0.0416667	
17484	0.0416667	
17485	0.0416667	
17486	0.0416667	
17487	0.0416667	
17488	0.0416667	
17489	0.0416667	
17490	0.0416667	
17491	0.0416667	
17492	0.0416667	
17493	0.0416667	
17494	0.0416667	
17495	0.0416667	
17496	0.0416667	
17497	0.0416667	
17498	0.0416667	
17499	0.0416667	
17500	0.0416667	
17501	0.0416667	
17502	0.0416667	
17503	0.0416667	
17504	0.0416667	
17505	0.0416667	
17506	0.0416667	
17507	0.0416667	
17508	0.0416667	
17509	0.0416667	
17510	0.0416667	
17511	0.0416667	
17512	0.0416667	
17513	0.0416667	
17514	0.0416667	
17515	0.0416667	
17516	0.0416667	
17517	0.0416667	
17518	0.0416667	
17519	0.0416667	
17520	0.0416667	
17521	0.0416667	
17522	0.0416667	
17523	0.0416667	
17524	0.0416667	
17525	0.0416667	
17526	0.0416667	
17527	0.0416667	
17528	0.0416667	
17529	0.0416667	
17530	0.0416667	
17531	0.0416667	
17532	0.0416667	
17533	0.0416667	
17534	0.0416667	
17535	0.0416667	
17536	0.0416667	
17537	0.0416667	
17538	0.0416667	
17539	0.0416667	
17540	0.0416667	
17541	0.0416667	
17542	0.0416667	
17543	0.0416667	
17544	0.0416667	
17545	0.0416667	
17546	0.0416667	
17547	0.0416667	
17548	0.0416667	
17549	0.0416667	
17550	0.0416667	
17551	0.0416667	
17552	0.0416667	
17553	0.0416667	
17554	0.0416667	
17555	0.0416667	
17556	0.0416667	
17557	0.0416667	
17558	0.0416667	
17559	0.0416667	
17560	0.0416667	
17561	0.0416667	
17562	0.0416667	
17563	0.0416667	
17564	0.0416667	
17565	0.0416667	
17566	0.0416667	
17567	0.0416667	
17568	0.0416667	
17569	0.0416667	
17570	0.0416667	
17571	0.0416667	
17572	0.0416667	
17573	0.0416667	
17574	0.0416667	
17575	0.0416667	
17576	0.0416667	
17577	0.0416667	
17578	0.0416667	
17579	0.0416667	
17580	0.0416667	
17581	0.0416667	
17582	0.0416667	
17583	0.0416667	
17584	0.0416667	
17585	0.0416667	
17586	0.0416667	
17587	0.0416667	
17588	0.0416667	
17589	0.0416667	
17590	0.0416667	
17591	0.0416667	
17592	0.0416667	
17593	0.0416667	
17594	0.0416667	
17595	0.0416667	
17596	0.0416667	
17597	0.0416667	
17598	0.0416667	
17599	0.0416667	
17600	0.0416667	
17601	0.0416667	
17602	0.0416667	
17603	0.0416667	
17604	0.0416667	
17605	0.0416667	
17606	0.0416667	
17607	0.0416667	
17608	0.0416667	
17609	0.0416667	
17610	0.0416667	
17611	0.0416667	
17612	0.0416667	
17613	0.0416667	
17614	0.0416667	
17615	0.0416667	
17616	0.0416667	
17617	0.0416667	
17618	0.0416667	
17619	0.0416667	
17620	0.0416667	
17621	0.0416667	
17622	0.0416667	
17623	0.0416667	
17624	0.0416667	
17625	0.0416667	
17626	0.0416667	
17627	0.0416667	
17628	0.0416667	
17629	0.0416667	
17630	0.0416667	
17631	0.0416667	
17632	0.0416667	
17633	0.0416667	
17634	0.0416667	
17635	0.0416667	
17636	0.0416667	
17637	0.0416667	
17638	0.0416667	
17639	0.0416667	
17640	0.0416667	
17641	0.0416667	
17642	0.0416667	
17643	0.0416667	
17644	0.0416667	
17645	0.0416667	
17646	0.0416667	
17647	0.0416667	
17648	0.0416667	
17649	0.0416667	
17650	0.0416667	
17651	0.0416667	
17652	0.0416667	
17653	0.0416667	
17654	0.0416667	
17655	0.0416667	
17656	0.0416667	
17657	0.0416667	
17658	0.0416667	
17659	0.0416667	
17660	0.0416667	
17661	0.0416667	
17662	0.0416667	
17663	0.0416667	
17664	0.0416667	
17665	0.0416667	
17666	0.0416667	
17667	0.0416667	
17668	0.0416667	
17669	0.0416667	
17670	0.0416667	
17671	0.0416667	
17672	0.0416667	
17673	0.0416667	
17674	0.0416667	
17675	0.0416667	
17676	0.0416667	
17677	0.0416667	
17678	0.0416667	
17679	0.0416667	
17680	0.0416667	
17681	0.0416667	
17682	0.0416667	
17683	0.0416667	
17684	0.0416667	
17685	0.0416667	
17686	0.0416667	
17687	0.0416667	
17688	0.0416667	
17689	0.0416667	
17690	0.0416667	
17691	0.0416667	
17692	0.0416667	
17693	0.0416667	
17694	0.0416667	
17695	0.0416667	
17696	0.0416667	
17697	0.0416667	
17698	0.0416667	
17699	0.0416667	
17700	0.0416667	
17701	0.0416667	
17702	0.0416667	
17703	0.0416667	
17704	0.0416667	
17705	0.0416667	
17706	0.0416667	
17707	0.0416667	
17708	0.0416667	
17709	0.0416667	
17710	0.0416667	
17711	0.0416667	
17712	0.0416667	
17713	0.0416667	
17714	0.0416667	
17715	0.0416667	
17716	0.0416667	
17717	0.0416667	
17718	0.0416667	
17719	0.0416667	
17720	0.0416667	
17721	0.0416667	
17722	0.0416667	
17723	0.0416667	
17724	0.0416667	
17725	0.0416667	
17726	0.0416667	
17727	0.0416667	
17728	0.0416667	
17729	0.0416667	
17730	0.0416667	
17731	0.0416667	
17732	0.0416667	
17733	0.0416667	
17734	0.0416667	
17735	0.0416667	
17736	0.0416667	
17737	0.0416667	
17738	0.0416667	
17739	0.0416667	
17740	0.0416667	
17741	0.0416667	
17742	0.0416667	
17743	0.0416667	
17744	0.0416667	
17745	0.0416667	
17746	0.0416667	
17747	0.0416667	
17748	0.0416667	
17749	0.0416667	
17750	0.0416667	
17751	0.0416667	
17752	0.0416667	
17753	0.0416667	
17754	0.0416667	
17755	0.0416667	
17756	0.0416667	
17757	0.0416667	
17758	0.0416667	
17759	0.0416667	
17760	0.0416667	
17761	0.0416667	
17762	0.0416667	
17763	0.0416667	
17764	0.0416667	
17765	0.0416667	
17766	0.0416667	
17767	0.0416667	
17768	0.0416667	
17769	0.0416667	
17770	0.0416667	
17771	0.0416667	
17772	0.0416667	
17773	0.0416667	
17774	0.0416667	
17775	0.0416667	
17776	0.0416667	
17777	0.0416667	
17778	0.0416667	
17779	0.0416667	
17780	0.0416667	
17781	0.0416667	
17782	0.0416667	
17783	0.0416667	
17784	0.0416667	
17785	0.0416667	
17786	0.0416667	
17787	0.0416667	
17788	0.0416667	
17789	0.0416667	
17790	0.0416667	
17791	0.0416667	
17792	0.0416667	
17793	0.0416667	
17794	0.0416667	
17795	0.0416667	
17796	0.0416667	
17797	0.0416667	
17798	0.0416667	
17799	0.0416667	
17800	0.0416667	
17801	0.0416667	
17802	0.0416667	
17803	0.0416667	
17804	0.0416667	
17805	0.0416667	
17806	0.0416667	
17807	0.0416667	
17808	0.0416667	
17809	0.0416667	
17810	0.0416667	
17811	0.0416667	
17812	0.0416667	
17813	0.0416667	
17814	0.0416667	
17815	0.0416667	
17816	0.0416667	
17817	0.0416667	
17818	0.0416667	
17819	0.0416667	
17820	0.0416667	
17821	0.0416667	
17822	0.0416667	
17823	0.0416667	
17824	0.0416667	
17825	0.0416667	
17826	0.0416667	
17827	0.0416667	
17828	0.0416667	
17829	0.0416667	
17830	0.0416667	
17831	0.0416667	
17832	0.0416667	
17833	0.0416667	
17834	0.0416667	
17835	0.0416667	
17836	0.0416667	
17837	0.0416667	
17838	0.0416667	
17839	0.0416667	
17840	0.0416667	
17841	0.0416667	
17842	0.0416667	
17843	0.0416667	
17844	0.0416667	
17845	0.0416667	
17846	0.0416667	
17847	0.0416667	
17848	0.0416667	
17849	0.0416667	
17850	0.0416667	
17851	0.0416667	
17852	0.0416667	
17853	0.0416667	
17854	0.0416667	
17855	0.0416667	
17856	0.0416667	
17857	0.0416667	
17858	0.0416667	
17859	0.0416667	
17860	0.0416667	
17861	0.0416667	
17862	0.0416667	
17863	0.0416667	
17864	0.0416667	
17865	0.0416667	
17866	0.0416667	
17867	0.0416667	
17868	0.0416667	
17869	0.0416667	
17870	0.0416667	
17871	0.0416667	
17872	0.0416667	
17873	0.0416667	
17874	0.0416667	
17875	0.0416667	
17876	0.0416667	
17877	0.0416667	
17878	0.0416667	
17879	0.0416667	
17880	0.0416667	
17881	0.0416667	
17882	0.0416667	
17883	0.0416667	
17884	0.0416667	
17885	0.0416667	
17886	0.0416667	
17887	0.0416667	
17888	0.0416667	
17889	0.0416667	
17890	0.0416667	
17891	0.0416667	
17892	0.0416667	
17893	0.0416667	
17894	0.0416667	
17895	0.0416667	
17896	0.0416667	
17897	0.0416667	
17898	0.0416667	
17899	0.0416667	
17900	0.0416667	
17901	0.0416667	
17902	0.0416667	
17903	0.0416667	
17904	0.0416667	
17905	0.0416667	
17906	0.0416667	
17907	0.0416667	
17908	0.0416667	
17909	0.0416667	
17910	0.0416667	
17911	0.0416667	
17912	0.0416667	
17913	0.0416667	
17914	0.0416667	
17915	0.0416667	
17916	0.0416667	
17917	0.0416667	
17918	0.0416667	
17919	0.0416667	
17920	0.0416667	
17921	0.0416667	
17922	0.0416667	
17923	0.0416667	
17924	0.0416667	
17925	0.0416667	
17926	0.0416667	
17927	0.0416667	
17928	0.0416667	
17929	0.0416667	
17930	0.0416667	
17931	0.0416667	
17932	0.0416667	
17933	0.0416667	
17934	0.0416667	
17935	0.0416667	
17936	0.0416667	
17937	0.0416667	
17938	0.0416667	
17939	0.0416667	
17940	0.0416667	
17941	0.0416667	
17942	0.0416667	
17943	0.0416667	
17944	0.0416667	
17945	0.0416667	
17946	0.0416667	
17947	0.0416667	
17948	0.0416667	
17949	0.0416667	
17950	0.0416667	
17951	0.0416667	
17952	0.0416667	
17953	0.0416667	
17954	0.0416667	
17955	0.0416667	
17956	0.0416667	
17957	0.0416667	
17958	0.0416667	
17959	0.0416667	
17960	0.0416667	
17961	0.0416667	
17962	0.0416667	
17963	0.0416667	
17964	0.0416667	
17965	0.0416667	
17966	0.0416667	
17967	0.0416667	
17968	0.0416667	
17969	0.0416667	
17970	0.0416667	
17971	0.0416667	
17972	0.0416667	
17973	0.0416667	
17974	0.0416667	
17975	0.0416667	
17976	0.0416667	
17977	0.0416667	
17978	0.0416667	
17979	0.0416667	
17980	0.0416667	
17981	0.0416667	
17982	0.0416667	
17983	0.0416667	
17984	0.0416667	
17985	0.0416667	
17986	0.0416667	
17987	0.0416667	
17988	0.0416667	
17989	0.0416667	
17990	0.0416667	
17991	0.0416667	
17992	0.0416667	
17993	0.0416667	
17994	0.0416667	
17995	0.0416667	
17996	0.0416667	
17997	0.0416667	
17998	0.0416667	
17999	0.0416667	
18000	0.0416667	
18001	0.0416667	
18002	0.0416667	
18003	0.0416667	
18004	0.0416667	
18005	0.0416667	
18006	0.0416667	
18007	0.0416667	
18008	0.0416667	
18009	0.0416667	
18010	0.0416667	
18011	0.0416667	
18012	0.0416667	
18013	0.0416667	
18014	0.0416667	
18015	0.0416667	
18016	0.0416667	
18017	0.0416667	
18018	0.0416667	
18019	0.0416667	
18020	0.0416667	
18021	0.0416667	
18022	0.0416667	
18023	0.0416667	
18024	0.0416667	
18025	0.0416667	
18026	0.0416667	
18027	0.0416667	
18028	0.0416667	
18029	0.0416667	
18030	0.0416667	
18031	0.0416667	
18032	0.0416667	
18033	0.0416667	
18034	0.0416667	
18035	0.0416667	
18036	0.0416667	
18037	0.0416667	
18038	0.0416667	
18039	0.0416667	
18040	0.0416667	
18041	0.0416667	
18042	0.0416667	
18043	0.0416667	
18044	0.0416667	
18045	0.0416667	
18046	0.0416667	
18047	0.0416667	
18048	0.0416667	
18049	0.0416667	
18050	0.0416667	
18051	0.0416667	
18052	0.0416667	
18053	0.0416667	
18054	0.0416667	
18055	0.0416667	
18056	0.0416667	
18057	0.0416667	
18058	0.0416667	
18059	0.0416667	
18060	0.0416667	
18061	0.0416667	
18062	0.0416667	
18063	0.0416667	
18064	0.0416667	
18065	0.0416667	
18066	0.0416667	
18067	0.0416667	
18068	0.0416667	
18069	0.0416667	
18070	0.0416667	
18071	0.0416667	
18072	0.0416667	
18073	0.0416667	
18074	0.0416667	
18075	0.0416667	
18076	0.0416667	
18077	0.0416667	
18078	0.0416667	
18079	0.0416667	
18080	0.0416667	
18081	0.0416667	
18082	0.0416667	
18083	0.0416667	
18084	0.0416667	
18085	0.0416667	
18086	0.0416667	
18087	0.0416667	
18088	0.0416667	
18089	0.0416667	
18090	0.0416667	
18091	0.0416667	
18092	0.0416667	
18093	0.0416667	
18094	0.0416667	
18095	0.0416667	
18096	0.0416667	
18097	0.0416667	
18098	0.0416667	
18099	0.0416667	
18100	0.0416667	
18101	0.0416667	
18102	0.0416667	
18103	0.0416667	
18104	0.0416667	
18105	0.0416667	
18106	0.0416667	
18107	0.0416667	
18108	0.0416667	
18109	0.0416667	
18110	0.0416667	
18111	0.0416667	
18112	0.0416667	
18113	0.0416667	
18114	0.0416667	
18115	0.0416667	
18116	0.0416667	
18117	0.0416667	
18118	0.0416667	
18119	0.0416667	
18120	0.0416667	
18121	0.0416667	
18122	0.0416667	
18123	0.0416667	
18124	0.0416667	
18125	0.0416667	
18126	0.0416667	
18127	0.0416667	
18128	0.0416667	
18129	0.0416667	
18130	0.0416667	
18131	0.0416667	
18132	0.0416667	
18133	0.0416667	
18134	0.0416667	
18135	0.0416667	
18136	0.0416667	
18137	0.0416667	
18138	0.0416667	
18139	0.0416667	
18140	0.0416667	
18141	0.0416667	
18142	0.0416667	
18143	0.0416667	
18144	0.0416667	
18145	0.0416667	
18146	0.0416667	
18147	0.0416667	
18148	0.0416667	
18149	0.0416667	
18150	0.0416667	
18151	0.0416667	
18152	0.0416667	
18153	0.0416667	
18154	0.0416667	
18155	0.0416667	
18156	0.0416667	
18157	0.0416667	
18158	0.0416667	
18159	0.0416667	
18160	0.0416667	
18161	0.0416667	
18162	0.0416667	
18163	0.0416667	
18164	0.0416667	
18165	0.0416667	
18166	0.0416667	
18167	0.0416667	
18168	0.0416667	
18169	0.0416667	
18170	0.0416667	
18171	0.0416667	
18172	0.0416667	
18173	0.0416667	
18174	0.0416667	
18175	0.0416667	
18176	0.0416667	
18177	0.0416667	
18178	0.0416667	
18179	0.0416667	
18180	0.0416667	
18181	0.0416667	
18182	0.0416667	
18183	0.0416667	
18184	0.0416667	
18185	0.0416667	
18186	0.0416667	
18187	0.0416667	
18188	0.0416667	
18189	0.0416667	
18190	0.0416667	
18191	0.0416667	
18192	0.0416667	
18193	0.0416667	
18194	0.0416667	
18195	0.0416667	
18196	0.0416667	
18197	0.0416667	
18198	0.0416667	
18199	0.0416667	
18200	0.0416667	
18201	0.0416667	
18202	0.0416667	
18203	0.0416667	
18204	0.0416667	
18205	0.0416667	
18206	0.0416667	
18207	0.0416667	
18208	0.0416667	
18209	0.0416667	
18210	0.0416667	
18211	0.0416667	
18212	0.0416667	
18213	0.0416667	
18214	0.0416667	
18215	0.0416667	
18216	0.0416667	
18217	0.0416667	
18218	0.0416667	
18219	0.0416667	
18220	0.0416667	
18221	0.0416667	
18222	0.0416667	
18223	0.0416667	
18224	0.0416667	
18225	0.0416667	
18226	0.0416667	
18227	0.0416667	
18228	0.0416667	
18229	0.0416667	
18230	0.0416667	
18231	0.0416667	
18232	0.0416667	
18233	0.0416667	
18234	0.0416667	
18235	0.0416667	
18236	0.0416667	
18237	0.0416667	
18238	0.0416667	
18239	0.0416667	
18240	0.0416667	
18241	0.0416667	
18242	0.0416667	
18243	0.0416667	
18244	0.0416667	
18245	0.0416667	
18246	0.0416667	
18247	0.0416667	
18248	0.0416667	
18249	0.0416667	
18250	0.0416667	
18251	0.0416667	
18252	0.0416667	
18253	0.0416667	
18254	0.0416667	
18255	0.0416667	
18256	0.0416667	
18257	0.0416667	
18258	0.0416667	
18259	0.0416667	
18260	0.0416667	
18261	0.0416667	
18262	0.0416667	
18263	0.0416667	
18264	0.0416667	
18265	0.0416667	
18266	0.0416667	
18267	0.0416667	
18268	0.0416667	
18269	0.0416667	
18270	0.0416667	
18271	0.0416667	
18272	0.0416667	
18273	0.0416667	
18274	0.0416667	
18275	0.0416667	
18276	0.0416667	
18277	0.0416667	
18278	0.0416667	
18279	0.0416667	
18280	0.0416667	
18281	0.0416667	
18282	0.0416667	
18283	0.0416667	
18284	0.0416667	
18285	0.0416667	
18286	0.0416667	
18287	0.0416667	
18288	0.0416667	
18289	0.0416667	
18290	0.0416667	
18291	0.0416667	
18292	0.0416667	
18293	0.0416667	
18294	0.0416667	
18295	0.0416667	
18296	0.0416667	
18297	0.0416667	
18298	0.0416667	
18299	0.0416667	
18300	0.0416667	
18301	0.0416667	
18302	0.0416667	
18303	0.0416667	
18304	0.0416667	
18305	0.0416667	
18306	0.0416667	
18307	0.0416667	
18308	0.0416667	
18309	0.0416667	
18310	0.0416667	
18311	0.0416667	
18312	0.0416667	
18313	0.0416667	
18314	0.0416667	
18315	0.0416667	
18316	0.0416667	
18317	0.0416667	
18318	0.0416667	
18319	0.0416667	
18320	0.0416667	
18321	0.0416667	
18322	0.0416667	
18323	0.0416667	
18324	0.0416667	
18325	0.0416667	
18326	0.0416667	
18327	0.0416667	
18328	0.0416667	
18329	0.0416667	
18330	0.0416667	
18331	0.0416667	
18332	0.0416667	
18333	0.0416667	
18334	0.0416667	
18335	0.0416667	
18336	0.0416667	
18337	0.0416667	
18338	0.0416667	
18339	0.0416667	
18340	0.0416667	
18341	0.0416667	
18342	0.0416667	
18343	0.0416667	
18344	0.0416667	
18345	0.0416667	
18346	0.0416667	
18347	0.0416667	
18348	0.0416667	
18349	0.0416667	
18350	0.0416667	
18351	0.0416667	
18352	0.0416667	
18353	0.0416667	
18354	0.0416667	
18355	0.0416667	
18356	0.0416667	
18357	0.0416667	
18358	0.0416667	
18359	0.0416667	
18360	0.0416667	
18361	0.0416667	
18362	0.0416667	
18363	0.0416667	
18364	0.0416667	
18365	0.0416667	
18366	0.0416667	
18367	0.0416667	
18368	0.0416667	
18369	0.0416667	
18370	0.0416667	
18371	0.0416667	
18372	0.0416667	
18373	0.0416667	
18374	0.0416667	
18375	0.0416667	
18376	0.0416667	
18377	0.0416667	
18378	0.0416667	
18379	0.0416667	
18380	0.0416667	
18381	0.0416667	
18382	0.0416667	
18383	0.0416667	
18384	0.0416667	
18385	0.0416667	
18386	0.0416667	
18387	0.0416667	
18388	0.0416667	
18389	0.0416667	
18390	0.0416667	
18391	0.0416667	
18392	0.0416667	
18393	0.0416667	
18394	0.0416667	
18395	0.0416667	
18396	0.0416667	
18397	0.0416667	
18398	0.0416667	
18399	0.0416667	
18400	0.0416667	
18401	0.0416667	
18402	0.0416667	
18403	0.0416667	
18404	0.0416667	
18405	0.0416667	
18406	0.0416667	
18407	0.0416667	
18408	0.0416667	
18409	0.0416667	
18410	0.0416667	
18411	0.0416667	
18412	0.0416667	
18413	0.0416667	
18414	0.0416667	
18415	0.0416667	
18416	0.0416667	
18417	0.0416667	
18418	0.0416667	
18419	0.0416667	
18420	0.0416667	
18421	0.0416667	
18422	0.0416667	
18423	0.0416667	
18424	0.0416667	
18425	0.0416667	
18426	0.0416667	
18427	0.0416667	
18428	0.0416667	
18429	0.0416667	
18430	0.0416667	
18431	0.0416667	
18432	0.0416667	
18433	0.0416667	
18434	0.0416667	
18435	0.0416667	
18436	0.0416667	
18437	0.0416667	
18438	0.0416667	
18439	0.0416667	
18440	0.0416667	
18441	0.0416667	
18442	0.0416667	
18443	0.0416667	
18444	0.0416667	
18445	0.0416667	
18446	0.0416667	
18447	0.0416667	
18448	0.0416667	
18449	0.0416667	
18450	0.0416667	
18451	0.0416667	
18452	0.0416667	
18453	0.0416667	
18454	0.0416667	
18455	0.0416667	
18456	0.0416667	
18457	0.0416667	
18458	0.0416667	
18459	0.0416667	
18460	0.0416667	
18461	0.0416667	
18462	0.0416667	
18463	0.0416667	
18464	0.0416667	
18465	0.0416667	
18466	0.0416667	
18467	0.0416667	
18468	0.0416667	
18469	0.0416667	
18470	0.0416667	
18471	0.0416667	
18472	0.0416667	
18473	0.0416667	
18474	0.0416667	
18475	0.0416667	
18476	0.0416667	
18477	0.0416667	
18478	0.0416667	
18479	0.0416667	
18480	0.0416667	
18481	0.0416667	
18482	0.0416667	
18483	0.0416667	
18484	0.0416667	
18485	0.0416667	
18486	0.0416667	
18487	0.0416667	
18488	0.0416667	
18489	0.0416667	
18490	0.0416667	
18491	0.0416667	
18492	0.0416667	
18493	0.0416667	
18494	0.0416667	
18495	0.0416667	
18496	0.0416667	
18497	0.0416667	
18498	0.0416667	
18499	0.0416667	
18500	0.0416667	
18501	0.0416667	
18502	0.0416667	
18503	0.0416667	
18504	0.0416667	
18505	0.0416667	
18506	0.0416667	
18507	0.0416667	
18508	0.0416667	
18509	0.0416667	
18510	0.0416667	
18511	0.0416667	
18512	0.0416667	
18513	0.0416667	
18514	0.0416667	
18515	0.0416667	
18516	0.0416667	
18517	0.0416667	
18518	0.0416667	
18519	0.0416667	
18520	0.0416667	
18521	0.0416667	
18522	0.0416667	
18523	0.0416667	
18524	0.0416667	
18525	0.0416667	
18526	0.0416667	
18527	0.0416667	
18528	0.0416667	
18529	0.0416667	
18530	0.0416667	
18531	0.0416667	
18532	0.0416667	
18533	0.0416667	
18534	0.0416667	
18535	0.0416667	
18536	0.0416667	
18537	0.0416667	
18538	0.0416667	
18539	0.0416667	
18540	0.0416667	
18541	0.0416667	
18542	0.0416667	
18543	0.0416667	
18544	0.0416667	
18545	0.0416667	
18546	0.0416667	
18547	0.0416667	
18548	0.0416667	
18549	0.0416667	
18550	0.0416667	
18551	0.0416667	
18552	0.0416667	
18553	0.0416667	
18554	0.0416667	
18555	0.0416667	
18556	0.0416667	
18557	0.0416667	
18558	0.0416667	
18559	0.0416667	
18560	0.0416667	
18561	0.0416667	
18562	0.0416667	
18563	0.0416667	
18564	0.0416667	
18565	0.0416667	
18566	0.0416667	
18567	0.0416667	
18568	0.0416667	
18569	0.0416667	
18570	0.0416667	
18571	0.0416667	
18572	0.0416667	
18573	0.0416667	
18574	0.0416667	
18575	0.0416667	
18576	0.0416667	
18577	0.0416667	
18578	0.0416667	
18579	0.0416667	
18580	0.0416667	
18581	0.0416667	
18582	0.0416667	
18583	0.0416667	
18584	0.0416667	
18585	0.0416667	
18586	0.0416667	
18587	0.0416667	
18588	0.0416667	
18589	0.0416667	
18590	0.0416667	
18591	0.0416667	
18592	0.0416667	
18593	0.0416667	
18594	0.0416667	
18595	0.0416667	
18596	0.0416667	
18597	0.0416667	
18598	0.0416667	
18599	0.0416667	
18600	0.0416667	
18601	0.0416667	
18602	0.0416667	
18603	0.0416667	
18604	0.0416667	
18605	0.0416667	
18606	0.0416667	
18607	0.0416667	
18608	0.0416667	
18609	0.0416667	
18610	0.0416667	
18611	0.0416667	
18612	0.0416667	
18613	0.0416667	
18614	0.0416667	
18615	0.0416667	
18616	0.0416667	
18617	0.0416667	
18618	0.0416667	
18619	0.0416667	
18620	0.0416667	
18621	0.0416667	
18622	0.0416667	
18623	0.0416667	
18624	0.0416667	
18625	0.0416667	
18626	0.0416667	
18627	0.0416667	
18628	0.0416667	
18629	0.0416667	
18630	0.0416667	
18631	0.0416667	
18632	0.0416667	
18633	0.0416667	
18634	0.0416667	
18635	0.0416667	
18636	0.0416667	
18637	0.0416667	
18638	0.0416667	
18639	0.0416667	
18640	0.0416667	
18641	0.0416667	
18642	0.0416667	
18643	0.0416667	
18644	0.0416667	
18645	0.0416667	
18646	0.0416667	
18647	0.0416667	
18648	0.0416667	
18649	0.0416667	
18650	0.0416667	
18651	0.0416667	
18652	0.0416667	
18653	0.0416667	
18654	0.0416667	
18655	0.0416667	
18656	0.0416667	
18657	0.0416667	
18658	0.0416667	
18659	0.0416667	
18660	0.0416667	
18661	0.0416667	
18662	0.0416667	
18663	0.0416667	
18664	0.0416667	
18665	0.0416667	
18666	0.0416667	
18667	0.0416667	
18668	0.0416667	
18669	0.0416667	
18670	0.0416667	
18671	0.0416667	
18672	0.0416667	
18673	0.0416667	
18674	0.0416667	
18675	0.0416667	
18676	0.0416667	
18677	0.0416667	
18678	0.0416667	
18679	0.0416667	
18680	0.0416667	
18681	0.0416667	
18682	0.0416667	
18683	0.0416667	
18684	0.0416667	
18685	0.0416667	
18686	0.0416667	
18687	0.0416667	
18688	0.0416667	
18689	0.0416667	
18690	0.0416667	
18691	0.0416667	
18692	0.0416667	
18693	0.0416667	
18694	0.0416667	
18695	0.0416667	
18696	0.0416667	
18697	0.0416667	
18698	0.0416667	
18699	0.0416667	
18700	0.0416667	
18701	0.0416667	
18702	0.0416667	
18703	0.0416667	
18704	0.0416667	
18705	0.0416667	
18706	0.0416667	
18707	0.0416667	
18708	0.0416667	
18709	0.0416667	
18710	0.0416667	
18711	0.0416667	
18712	0.0416667	
18713	0.0416667	
18714	0.0416667	
18715	0.0416667	
18716	0.0416667	
18717	0.0416667	
18718	0.0416667	
18719	0.0416667	
18720	0.0416667	
18721	0.0416667	
18722	0.0416667	
18723	0.0416667	
18724	0.0416667	
18725	0.0416667	
18726	0.0416667	
18727	0.0416667	
18728	0.0416667	
18729	0.0416667	
18730	0.0416667	
18731	0.0416667	
18732	0.0416667	
18733	0.0416667	
18734	0.0416667	
18735	0.0416667	
18736	0.0416667	
18737	0.0416667	
18738	0.0416667	
18739	0.0416667	
18740	0.0416667	
18741	0.0416667	
